44.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
13:19:44.0 (29148493)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (29157426)|STATEMENT_EXECUTE|[54]
13:19:44.0 (29158965)|STATEMENT_EXECUTE|[55]
13:19:44.0 (29165892)|SYSTEM_METHOD_ENTRY|[55]|SObject.get(String)
13:19:44.0 (29179068)|SYSTEM_METHOD_EXIT|[55]|SObject.get(String)
13:19:44.0 (29188062)|SYSTEM_METHOD_ENTRY|[55]|String.valueOf(Object)
13:19:44.0 (29192255)|HEAP_ALLOCATE|[55]|Bytes:1
13:19:44.0 (29200250)|SYSTEM_METHOD_EXIT|[55]|String.valueOf(Object)
13:19:44.0 (29208413)|SYSTEM_METHOD_ENTRY|[55]|Integer.valueOf(String)
13:19:44.0 (29216444)|SYSTEM_METHOD_EXIT|[55]|Integer.valueOf(String)
13:19:44.0 (29222379)|SYSTEM_METHOD_ENTRY|[55]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (29247177)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0xfacc538
13:19:44.0 (29256108)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|1
13:19:44.0 (29261031)|HEAP_ALLOCATE|[55]|Bytes:4
13:19:44.0 (29267364)|VARIABLE_ASSIGNMENT|[55]|this.total|1|0xfacc538
13:19:44.0 (29274536)|SYSTEM_METHOD_EXIT|[55]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (29280967)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (29287602)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (29292737)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (29298439)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (29303825)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (29327397)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":1,"value":"Completed"}|0x2a8942ab
13:19:44.0 (29334108)|STATEMENT_EXECUTE|[53]
13:19:44.0 (29337477)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (29358066)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":1,"value":"Completed"}|0x2a8942ab
13:19:44.0 (29365816)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (29377117)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (29386566)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (29394984)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (29404366)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (29408406)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (29420692)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (29428626)|STATEMENT_EXECUTE|[54]
13:19:44.0 (29433082)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (29438701)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (29444038)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (29451536)|VARIABLE_ASSIGNMENT|[53]|summ|null|
13:19:44.0 (29455888)|STATEMENT_EXECUTE|[58]
13:19:44.0 (29464669)|SYSTEM_METHOD_ENTRY|[58]|SObject.get(String)
13:19:44.0 (29477509)|SYSTEM_METHOD_EXIT|[58]|SObject.get(String)
13:19:44.0 (29486304)|SYSTEM_METHOD_ENTRY|[58]|String.valueOf(Object)
13:19:44.0 (29490294)|HEAP_ALLOCATE|[58]|Bytes:1
13:19:44.0 (29498483)|SYSTEM_METHOD_EXIT|[58]|String.valueOf(Object)
13:19:44.0 (29506101)|SYSTEM_METHOD_ENTRY|[58]|Integer.valueOf(String)
13:19:44.0 (29514040)|SYSTEM_METHOD_EXIT|[58]|Integer.valueOf(String)
13:19:44.0 (29518895)|HEAP_ALLOCATE|[58]|Bytes:4
13:19:44.0 (29525005)|VARIABLE_ASSIGNMENT|[58]|totalStatus|9
13:19:44.0 (29531675)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (29544352)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (29552434)|VARIABLE_ASSIGNMENT|[49]|agr|null|
13:19:44.0 (29563541)|STATEMENT_EXECUTE|[60]
13:19:44.0 (29566391)|HEAP_ALLOCATE|[60]|Bytes:56
13:19:44.0 (29579671)|HEAP_ALLOCATE|[60]|Bytes:4
13:19:44.0 (30140047)|SOQL_EXECUTE_BEGIN|[60]|Aggregations:0|SELECT Id FROM WorkOrder WHERE CaseId = :tmpVar1 LIMIT 1
13:19:44.0 (30152614)|LIMIT_USAGE|[60]|SOQL|2|100
13:19:44.0 (30163541)|LIMIT_USAGE|[60]|AGGS|0|300
13:19:44.0 (43460260)|SOQL_EXECUTE_END|[60]|Rows:1
13:19:44.0 (43472216)|LIMIT_USAGE|[60]|SOQL_ROWS|6|50000
13:19:44.0 (43487326)|HEAP_ALLOCATE|[60]|Bytes:8
13:19:44.0 (43498669)|HEAP_ALLOCATE|[60]|Bytes:29
13:19:44.0 (43585591)|HEAP_ALLOCATE|[60]|Bytes:8
13:19:44.0 (43606504)|VARIABLE_SCOPE_BEGIN|[60]|workOrders|List<WorkOrder>|true|false
13:19:44.0 (43627239)|VARIABLE_ASSIGNMENT|[60]|workOrders|[{"Id":"0WO5D000000AhH7WAK"}]|0x7419150c
13:19:44.0 (43678430)|SYSTEM_METHOD_ENTRY|[64]|List<WorkOrder>.isEmpty()
13:19:44.0 (43707266)|SYSTEM_METHOD_EXIT|[64]|List<WorkOrder>.isEmpty()
13:19:44.0 (43713851)|STATEMENT_EXECUTE|[66]
13:19:44.0 (43716170)|STATEMENT_EXECUTE|[67]
13:19:44.0 (43723675)|HEAP_ALLOCATE|[67]|Bytes:5
13:19:44.0 (43747565)|VARIABLE_ASSIGNMENT|[67]|this.hasWorkOrder|true|0x3037ec64
13:19:44.0 (43767424)|STATEMENT_EXECUTE|[69]
13:19:44.0 (43775427)|HEAP_ALLOCATE|[69]|Bytes:36
13:19:44.0 (43783290)|HEAP_ALLOCATE|[69]|Bytes:5
13:19:44.0 (43790135)|HEAP_ALLOCATE|[69]|Bytes:23
13:19:44.0 (43803230)|CONSTRUCTOR_ENTRY|[69]|01p5D000000PTnC|<init>(String,String,String,String)|NJ_SelectOptionLightning
13:19:44.0 (43834733)|VARIABLE_SCOPE_BEGIN|[24]|this|NJ_SelectOptionLightning|true|false
13:19:44.0 (43871474)|VARIABLE_ASSIGNMENT|[24]|this|{}|0x2db9a735
13:19:44.0 (43881272)|VARIABLE_SCOPE_BEGIN|[24]|value|String|false|false
13:19:44.0 (43893574)|VARIABLE_ASSIGNMENT|[24]|value|"Total"
13:19:44.0 (43899067)|VARIABLE_SCOPE_BEGIN|[24]|label|String|false|false
13:19:44.0 (43908110)|VARIABLE_ASSIGNMENT|[24]|label|"Total"
13:19:44.0 (43913191)|VARIABLE_SCOPE_BEGIN|[24]|color|String|false|false
13:19:44.0 (43922747)|VARIABLE_ASSIGNMENT|[24]|color|""
13:19:44.0 (43927736)|VARIABLE_SCOPE_BEGIN|[24]|iconName|String|false|false
13:19:44.0 (43939092)|VARIABLE_ASSIGNMENT|[24]|iconName|"action:add_relations (3 more) ..."
13:19:44.0 (43946535)|STATEMENT_EXECUTE|[6]
13:19:44.0 (43948804)|STATEMENT_EXECUTE|[47]
13:19:44.0 (43950839)|STATEMENT_EXECUTE|[49]
13:19:44.0 (43952692)|STATEMENT_EXECUTE|[51]
13:19:44.0 (43954562)|STATEMENT_EXECUTE|[53]
13:19:44.0 (43956424)|STATEMENT_EXECUTE|[55]
13:19:44.0 (43958266)|STATEMENT_EXECUTE|[58]
13:19:44.0 (43960172)|STATEMENT_EXECUTE|[60]
13:19:44.0 (43962135)|STATEMENT_EXECUTE|[62]
13:19:44.0 (43979822)|STATEMENT_EXECUTE|[24]
13:19:44.0 (43982252)|STATEMENT_EXECUTE|[25]
13:19:44.0 (43994026)|SYSTEM_METHOD_ENTRY|[25]|NJ_SelectOptionLightning.__sfdc_value(String)
13:19:44.0 (44030277)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2db9a735
13:19:44.0 (44044381)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Total"
13:19:44.0 (44057001)|VARIABLE_ASSIGNMENT|[49]|this.value|"Total"|0x2db9a735
13:19:44.0 (44068968)|SYSTEM_METHOD_EXIT|[25]|NJ_SelectOptionLightning.__sfdc_value(String)
13:19:44.0 (44075349)|STATEMENT_EXECUTE|[26]
13:19:44.0 (44081592)|SYSTEM_METHOD_ENTRY|[26]|NJ_SelectOptionLightning.__sfdc_label(String)
13:19:44.0 (44107589)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"value":"Total"}|0x2db9a735
13:19:44.0 (44119146)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Total"
13:19:44.0 (44131895)|VARIABLE_ASSIGNMENT|[47]|this.label|"Total"|0x2db9a735
13:19:44.0 (44142639)|SYSTEM_METHOD_EXIT|[26]|NJ_SelectOptionLightning.__sfdc_label(String)
13:19:44.0 (44148684)|STATEMENT_EXECUTE|[27]
13:19:44.0 (44155458)|SYSTEM_METHOD_ENTRY|[27]|NJ_SelectOptionLightning.__sfdc_disabled(Boolean)
13:19:44.0 (44186372)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Total","value":"Total"}|0x2db9a735
13:19:44.0 (44198778)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
13:19:44.0 (44205829)|HEAP_ALLOCATE|[51]|Bytes:5
13:19:44.0 (44213007)|VARIABLE_ASSIGNMENT|[51]|this.disabled|false|0x2db9a735
13:19:44.0 (44220288)|SYSTEM_METHOD_EXIT|[27]|NJ_SelectOptionLightning.__sfdc_disabled(Boolean)
13:19:44.0 (44224331)|STATEMENT_EXECUTE|[28]
13:19:44.0 (44229007)|SYSTEM_METHOD_ENTRY|[28]|NJ_SelectOptionLightning.__sfdc_escapeItem(Boolean)
13:19:44.0 (44248769)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"disabled":false,"label":"Total","value":"Total"}|0x2db9a735
13:19:44.0 (44257158)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
13:19:44.0 (44262339)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (44267590)|VARIABLE_ASSIGNMENT|[53]|this.escapeItem|false|0x2db9a735
13:19:44.0 (44274603)|SYSTEM_METHOD_EXIT|[28]|NJ_SelectOptionLightning.__sfdc_escapeItem(Boolean)
13:19:44.0 (44278309)|STATEMENT_EXECUTE|[29]
13:19:44.0 (44282405)|SYSTEM_METHOD_ENTRY|[29]|NJ_SelectOptionLightning.__sfdc_colorCode(String)
13:19:44.0 (44300464)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"disabled":false,"escapeItem":false,"label":"Total","value":"Total"}|0x2db9a735
13:19:44.0 (44308033)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
13:19:44.0 (44314482)|VARIABLE_ASSIGNMENT|[60]|this.colorCode|""|0x2db9a735
13:19:44.0 (44320891)|SYSTEM_METHOD_EXIT|[29]|NJ_SelectOptionLightning.__sfdc_colorCode(String)
13:19:44.0 (44324134)|STATEMENT_EXECUTE|[30]
13:19:44.0 (44328141)|SYSTEM_METHOD_ENTRY|[30]|NJ_SelectOptionLightning.__sfdc_iconName(String)
13:19:44.0 (44346641)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"label":"Total","value":"Total"}|0x2db9a735
13:19:44.0 (44357181)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"action:add_relations (3 more) ..."
13:19:44.0 (44365369)|VARIABLE_ASSIGNMENT|[62]|this.iconName|"action:add_relations (3 more) ..."|0x2db9a735
13:19:44.0 (44372125)|SYSTEM_METHOD_EXIT|[30]|NJ_SelectOptionLightning.__sfdc_iconName(String)
13:19:44.0 (44375879)|STATEMENT_EXECUTE|[31]
13:19:44.0 (44380008)|SYSTEM_METHOD_ENTRY|[31]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (44400443)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","value":"Total"}|0x2db9a735
13:19:44.0 (44410804)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|0
13:19:44.0 (44423509)|HEAP_ALLOCATE|[55]|Bytes:4
13:19:44.0 (44429913)|VARIABLE_ASSIGNMENT|[55]|this.total|0|0x2db9a735
13:19:44.0 (44436726)|SYSTEM_METHOD_EXIT|[31]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (44447463)|CONSTRUCTOR_EXIT|[69]|01p5D000000PTnC|<init>(String,String,String,String)|NJ_SelectOptionLightning
13:19:44.0 (44454888)|VARIABLE_SCOPE_BEGIN|[69]|totalOpt|NJ_SelectOptionLightning|true|false
13:19:44.0 (44480229)|VARIABLE_ASSIGNMENT|[69]|totalOpt|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","total":0,"value":"Total"}|0x2db9a735
13:19:44.0 (44486887)|STATEMENT_EXECUTE|[70]
13:19:44.0 (44492246)|SYSTEM_METHOD_ENTRY|[70]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (44521892)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"","disabled":false,"escapeItem":false,"iconName":"action:add_relations (3 more) ...","label":"Total","total":0,"value":"Total"}|0x2db9a735
13:19:44.0 (44530345)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|9
13:19:44.0 (44534797)|HEAP_ALLOCATE|[55]|Bytes:4
13:19:44.0 (44540631)|VARIABLE_ASSIGNMENT|[55]|this.total|9|0x2db9a735
13:19:44.0 (44547127)|SYSTEM_METHOD_EXIT|[70]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (44550989)|STATEMENT_EXECUTE|[71]
13:19:44.0 (44568191)|SYSTEM_METHOD_ENTRY|[71]|List<NJ_SelectOptionLightning>.add(Object)
13:19:44.0 (44582379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:19:44.0 (44590791)|SYSTEM_METHOD_EXIT|[71]|List<NJ_SelectOptionLightning>.add(Object)
13:19:44.0 (44594783)|STATEMENT_EXECUTE|[72]
13:19:44.0 (44602534)|SYSTEM_MODE_EXIT|false
13:19:44.44 (44627530)|CUMULATIVE_LIMIT_USAGE
13:19:44.44 (44627530)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 6 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

13:19:44.44 (44627530)|TOTAL_EMAIL_RECIPIENTS_QUEUED|0
13:19:44.44 (44627530)|STATIC_VARIABLE_LIST|
  int:BYTES:0
  int:BYTES:0
  char[]:DigitOnes:0
  char[]:DigitTens:0
  Boolean:FALSE:0
  int:MAX_EXPONENT:0
  double:MAX_VALUE:0
  int:MAX_VALUE:0
  int:MIN_EXPONENT:0
  double:MIN_NORMAL:0
  double:MIN_VALUE:0
  int:MIN_VALUE:0
  double:NEGATIVE_INFINITY:0
  double:NaN:0
  double:POSITIVE_INFINITY:0
  int:SIZE:0
  int:SIZE:0
  Boolean:TRUE:0
  String:__sfdcInnerTypes:0
  String:__sfdcParameterizedTypes:0
  String:__sfdcProperties:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcAdditionalCodeLocations:0
  String:_sfdcSuppressedCodeLocations:0
  Map<String,NJ_ClaimPlannerController.SummVal>:_static_summaryLabelMap:0
  char[]:digits:0
  long:serialVersionUID:0
  long:serialVersionUID:0
  long:serialVersionUID:0
  int[]:sizeTable:0

13:19:44.44 (44627530)|CUMULATIVE_LIMIT_USAGE_END

13:19:44.0 (44711710)|CODE_UNIT_FINISHED|NJ_ClaimPlannerController.initClaimPlanner(String)
13:19:44.0 (44892623)|CODE_UNIT_FINISHED|Aura
13:19:44.0 (46239978)|EXECUTION_FINISHED
13:19:44.52 (52516108)|CUMULATIVE_PROFILING_BEGIN
13:19:44.52 (52516108)|CUMULATIVE_PROFILING|SOQL operations|
Class.NJ_ClaimPlannerController.initClaimPlanner: line 49, column 1: [SELECT COUNT(Id) total, Status stat
															 FROM ServiceAppointment
															 WHERE Claim__c = :claimId
															 GROUP BY Status]: executed 13 times in 14 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 60, column 1: [SELECT Id
																  FROM WorkOrder
																  WHERE CaseId = :claimId
																  LIMIT 1]: executed 1 time in 14 ms

13:19:44.52 (52516108)|CUMULATIVE_PROFILING|No profiling information for SOSL operations
13:19:44.52 (52516108)|CUMULATIVE_PROFILING|No profiling information for DML operations
13:19:44.52 (52516108)|CUMULATIVE_PROFILING|method invocations|
External entry point: public static NJ_ClaimPlannerController.ClaimPlannerInitInfo initClaimPlanner(String): executed 1 time in 43 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 46, column 1: global public Object get(Object): executed 35 times in 3 ms
Class.NJ_SelectOptionLightning.<init>: line 29, column 1: public void __sfdc_colorCode(String): executed 8 times in 2 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 69, column 1: public NJ_SelectOptionLightning(String, String, String, String): executed 1 time in 1 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 53, column 1: global public System.Iterator iterator(): executed 45 times in 1 ms
Class.NJ_SelectOptionLightning.<init>: line 27, column 1: public void __sfdc_disabled(Boolean): executed 8 times in 1 ms
Class.NJ_SelectOptionLightning.<init>: line 31, column 1: public void __sfdc_total(Integer): executed 8 times in 1 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 64, column 1: global public Boolean isEmpty(): executed 1 time in 0 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 70, column 1: public void __sfdc_total(Integer): executed 1 time in 0 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 71, column 1: global public Object add(Object): executed 1 time in 0 ms
Class.NJ_ClaimPlannerController.initClaimPlanner: line 43, column 1: global public static void debug(ANY): executed 1 time in 0 ms

13:19:44.52 (52516108)|CUMULATIVE_PROFILING_END
